# x_m,y_m,w_tr_right_m,w_tr_left_m
173.032874,336.817927,6.395,5.945
176.139846,340.712692,6.387,5.913
179.300308,344.566098,6.380,5.881
182.516381,348.383240,6.372,5.849
185.754936,352.193766,6.365,5.816
188.981825,356.028038,6.357,5.784
192.162786,359.916438,6.349,5.752
195.232633,363.894667,6.342,5.720
198.052956,368.011023,6.305,5.851
200.474751,372.315627,6.234,6.143
202.349012,376.858599,6.235,5.993
203.542018,381.675468,6.200,5.855
204.039940,386.687313,5.887,6.209
203.885518,391.761210,5.673,5.741
203.121822,396.763921,5.847,6.002
201.797920,401.577008,6.083,5.855
200.009113,406.196237,6.384,5.932
197.872211,410.670490,6.656,6.074
195.504138,415.048945,6.632,6.088
193.020778,419.380330,6.609,6.102
190.494626,423.694742,6.585,6.116
187.940171,427.997366,6.562,6.131
185.367854,432.291653,6.538,6.145
182.788026,436.581025,6.514,6.159
180.207265,440.867905,6.491,6.173
177.627115,445.153376,6.467,6.187
175.048766,449.438430,6.444,6.202
172.473411,453.724056,6.420,6.216
169.902240,458.011244,6.396,6.230
167.336444,462.300985,6.373,6.244
164.777217,466.594270,6.349,6.258
162.225747,470.892088,6.325,6.273
159.682883,475.195176,6.302,6.287
157.148048,479.503232,6.278,6.301
154.620301,483.815683,6.255,6.315
152.098700,488.131955,6.238,6.319
149.582303,492.451477,6.238,6.302
147.070169,496.773676,6.238,6.285
144.561355,501.097980,6.238,6.267
142.054921,505.423816,6.237,6.250
139.549924,509.750611,6.237,6.233
137.045423,514.077795,6.237,6.215
134.540477,518.404793,6.236,6.198
132.034142,522.731034,6.236,6.181
129.525478,527.055945,6.236,6.163
127.013543,531.378953,6.235,6.146
124.497396,535.699487,6.235,6.129
121.976093,540.016974,6.235,6.111
119.448695,544.330841,6.234,6.094
116.914392,548.640596,6.234,6.077
114.373390,552.946356,6.234,6.059
111.826358,557.248518,6.172,6.020
109.273968,561.547480,6.102,5.978
106.716893,565.843639,6.032,5.936
104.155805,570.137393,5.962,5.894
101.591377,574.429141,5.891,5.852
99.024280,578.719280,5.821,5.810
96.455186,583.008208,5.751,5.769
93.884769,587.296323,5.681,5.727
91.313700,591.584024,5.611,5.685
88.742651,595.871707,5.952,5.967
86.172295,600.159771,5.976,6.014
83.603303,604.448615,6.000,6.061
81.036350,608.738635,6.023,6.108
78.472105,613.030230,6.047,6.155
75.911242,617.323797,6.071,6.202
73.354324,621.619671,6.094,6.249
70.801467,625.917924,6.118,6.295
68.252672,630.218561,6.142,6.342
65.707943,634.521586,6.166,6.389
63.167282,638.827006,6.189,6.436
60.630691,643.134826,6.213,6.483
58.098172,647.445050,6.237,6.530
55.569727,651.757683,6.260,6.577
53.045359,656.072732,6.284,6.624
50.525070,660.390201,6.308,6.671
48.008862,664.710096,6.332,6.718
45.496737,669.032422,6.342,6.694
42.988699,673.357183,6.343,6.620
40.484748,677.684385,6.345,6.545
37.984888,682.014034,6.346,6.470
35.489120,686.346135,6.347,6.395
32.997447,690.680692,6.348,6.321
30.509784,695.017658,6.349,6.246
28.025394,699.356584,6.350,6.171
25.543242,703.696838,6.351,6.096
23.062293,708.037790,6.353,6.022
20.581510,712.378806,6.380,6.075
18.099857,716.719254,6.409,6.138
15.616299,721.058503,6.438,6.202
13.129800,725.395921,6.467,6.266
10.639322,729.730874,6.496,6.330
8.143831,734.062732,6.525,6.393
5.642291,738.390862,6.555,6.457
3.133665,742.714633,6.584,6.521
0.616917,747.033411,6.613,6.585
-1.908988,751.346565,6.642,6.649
-4.445087,755.653463,6.671,6.712
-6.992415,759.953472,6.701,6.776
-9.552009,764.245962,6.730,6.840
-12.120491,768.533259,6.759,6.904
-14.676613,772.829676,6.788,6.968
-17.194606,777.152559,6.817,7.031
-19.648702,781.519252,6.846,7.095
-22.027265,785.937732,6.876,7.159
-24.533245,790.273728,6.905,7.223
-27.535786,794.281461,7.508,7.042
-31.278309,797.501464,7.644,6.735
-35.710337,799.002337,6.989,6.926
-40.586420,798.312546,6.331,6.605
-45.326151,796.095485,6.608,6.239
-49.391177,793.099419,6.564,6.286
-52.837588,789.634162,6.455,6.193
-55.954712,785.823732,6.388,6.225
-58.905080,781.790619,6.364,6.386
-61.797289,777.656946,6.284,6.342
-64.739747,773.544837,6.175,6.191
-67.836882,769.576334,6.067,6.039
-71.165722,765.872934,5.761,6.084
-74.791767,762.555901,5.739,6.343
-78.780475,759.746499,5.937,6.415
-83.194367,757.564289,6.123,6.203
-87.998135,756.072053,6.165,6.281
-93.038125,755.263892,6.207,6.042
-98.153594,755.129793,6.589,5.790
-103.183799,755.659742,6.100,6.007
-107.995656,756.835269,5.596,6.318
-112.557155,758.606997,5.328,6.514
-116.859368,760.918493,5.487,6.394
-120.893367,763.713322,5.647,6.270
-124.651153,766.934398,5.890,6.008
-128.136840,770.516140,6.103,5.790
-131.363025,774.387015,6.147,5.827
-134.342479,778.475369,6.119,5.947
-137.087169,782.712280,6.001,6.167
-139.598603,787.064338,5.954,6.295
-141.870985,791.522956,5.977,6.328
-143.898368,796.080052,5.908,6.410
-145.674802,800.727545,5.825,6.487
-147.194342,805.457357,5.804,6.295
-148.451038,810.261405,5.783,6.102
