# x_m,y_m,w_tr_right_m,w_tr_left_m
-1034.850696,461.501740,5.414,4.978
-1039.610362,459.887142,5.464,4.944
-1044.366450,458.267189,5.514,4.910
-1049.045725,456.509555,5.564,4.876
-1053.568510,454.470233,5.614,4.842
-1057.850062,452.018350,5.659,4.835
-1061.786922,449.071599,5.701,4.836
-1065.271300,445.558907,5.579,4.921
-1068.193934,441.437084,5.270,5.099
-1070.435951,436.844385,5.189,5.169
-1071.874641,431.991647,5.338,5.130
-1072.401625,427.080946,5.575,4.820
-1072.086253,422.203406,5.814,4.504
-1071.117970,417.375181,5.788,4.517
-1069.687909,412.610249,5.734,4.564
-1067.971373,407.901371,5.680,4.611
-1066.126150,403.217834,5.625,4.658
-1064.308455,398.527855,5.571,4.705
-1062.604929,393.814493,5.517,4.752
-1060.972723,389.088442,5.463,4.799
-1059.354872,384.363406,5.409,4.846
-1057.707450,379.649430,5.355,4.893
-1056.028905,374.944682,5.301,4.940
-1054.326273,370.244918,5.246,4.987
-1052.606590,365.545897,5.192,5.034
-1050.876890,360.843376,5.138,5.081
-1049.144209,356.133112,5.084,5.128
-1047.419395,351.410678,5.030,5.175
-1045.755819,346.669591,4.976,5.222
-1044.233461,341.902080,4.922,5.269
-1042.932714,337.100352,4.846,5.369
-1041.933966,332.256617,4.762,5.490
-1041.317608,327.363084,4.679,5.611
-1041.163627,322.412262,4.960,5.455
-1041.518260,317.421746,5.173,5.301
-1042.369032,312.452777,5.290,5.173
-1043.697590,307.570965,5.288,5.174
-1045.485580,302.841920,5.046,5.439
-1047.714647,298.331254,4.804,5.705
-1050.366437,294.104575,4.824,5.718
-1053.418797,290.216261,4.939,5.640
-1056.829096,286.660149,5.053,5.563
-1060.547840,283.409777,4.940,5.579
-1064.525527,280.438668,4.793,5.609
-1068.712657,277.720345,4.646,5.640
-1073.059729,275.228330,4.628,5.629
-1077.517902,272.935800,4.698,5.590
-1082.052676,270.808425,4.767,5.552
-1086.643430,268.804604,4.837,5.513
-1091.270111,266.882440,4.906,5.475
-1095.912668,265.000037,4.976,5.436
-1100.551049,263.115498,5.045,5.398
-1105.165211,261.186945,5.115,5.359
-1109.743377,259.188583,5.184,5.321
-1114.296877,257.139590,5.254,5.282
-1118.841048,255.066943,5.323,5.244
-1123.391230,252.997619,5.392,5.205
-1127.962759,250.958596,5.462,5.167
-1132.570975,248.976850,5.531,5.129
-1137.226309,247.071543,5.601,5.090
-1141.893379,245.188861,5.670,5.052
-1146.511831,243.235211,5.740,5.013
-1151.021061,241.116603,5.809,4.975
-1155.360465,238.739045,5.879,4.936
-1159.469439,236.008545,6.552,5.929
-1163.286055,232.831665,7.266,6.974
-1166.672055,229.146865,7.801,7.614
-1169.372554,224.941344,8.343,8.187
-1171.122934,220.206741,8.932,8.225
-1171.703856,215.081579,9.189,8.337
-1171.012357,210.081885,9.153,8.514
-1168.963909,205.783497,8.953,8.156
-1165.560905,202.618931,8.534,7.564
-1161.180949,200.401977,7.469,6.866
-1156.302872,198.779505,6.909,6.493
-1151.364616,197.422453,6.886,6.468
-1146.487149,196.188334,6.864,6.442
-1141.643390,195.021812,6.842,6.417
-1136.806393,193.869943,6.819,6.392
-1131.964385,192.709468,6.797,6.366
-1127.117600,191.540623,6.775,6.341
-1122.266602,190.364289,6.752,6.315
-1117.411956,189.181346,6.730,6.290
-1112.554225,187.992675,6.707,6.265
-1107.693972,186.799154,6.685,6.239
-1102.831763,185.601665,6.663,6.214
-1097.968160,184.401087,6.640,6.189
-1093.103728,183.198300,6.618,6.163
-1088.239031,181.994185,6.596,6.138
-1083.374632,180.789621,6.573,6.113
-1078.511095,179.585490,6.551,6.087
-1073.648920,178.382609,6.528,6.062
-1068.788131,177.181367,6.506,6.036
-1063.928547,175.981957,6.484,6.011
-1059.069983,174.784573,6.461,5.986
-1054.212258,173.589409,6.439,5.960
-1049.355188,172.396658,6.416,5.935
-1044.498589,171.206515,6.394,5.910
-1039.642278,170.019173,6.372,5.884
-1034.786072,168.834826,6.349,5.859
-1029.929787,167.653667,6.327,5.833
-1025.073241,166.475890,6.305,5.808
-1020.216250,165.301690,6.282,5.783
-1015.358607,164.130860,6.260,5.757
-1010.499308,162.949511,6.237,5.732
-1005.636369,161.726994,6.215,5.707
-1000.767748,160.432128,6.193,5.681
-995.891184,159.110267,6.170,5.656
-991.003970,157.965379,6.148,5.630
-986.103346,157.221127,6.129,5.585
-981.192286,157.060148,6.140,5.382
-976.294579,157.516229,6.150,5.179
-971.438734,158.589413,5.806,5.258
-966.669750,160.278646,5.352,5.424
-962.139038,162.575801,5.422,5.284
-958.040252,165.469943,5.899,4.906
-954.556981,168.945935,5.913,4.891
