# x_m,y_m,w_tr_right_m,w_tr_left_m
134.735404,-306.564311,4.795,4.516
135.672105,-311.475367,4.790,4.514
136.612107,-316.385543,4.785,4.512
137.556794,-321.294512,4.780,4.511
138.507552,-326.201947,4.775,4.509
139.465764,-331.107522,4.770,4.508
140.432816,-336.010909,4.765,4.506
141.410090,-340.911783,4.759,4.504
142.398948,-345.809822,4.754,4.503
143.396969,-350.705733,4.749,4.501
144.393906,-355.602341,4.744,4.499
145.378540,-360.502739,4.739,4.498
146.339652,-365.410017,4.734,4.496
147.266023,-370.327266,4.729,4.495
148.146433,-375.257577,4.683,4.590
148.968754,-380.203856,4.623,4.720
149.690273,-385.162798,4.457,4.923
150.231128,-390.123557,4.219,5.176
150.509215,-395.074829,4.345,5.035
150.442433,-400.005313,4.520,4.798
149.948680,-404.903706,4.740,4.485
148.945853,-409.758705,4.971,4.557
147.388161,-414.550834,5.116,4.317
145.364204,-419.230354,4.238,4.713
142.993670,-423.740532,4.493,4.717
140.393250,-428.024971,4.832,4.446
137.579852,-432.038670,4.407,5.135
134.449640,-435.750409,4.540,5.028
130.892016,-439.129754,4.692,4.847
126.867208,-442.140289,4.796,4.742
122.481333,-444.733278,4.993,4.883
117.858493,-446.858465,5.144,4.671
113.117953,-448.472785,4.997,4.496
108.314259,-449.629373,4.346,5.074
103.455790,-450.449990,4.216,5.375
98.549944,-451.056594,4.600,5.017
93.604648,-451.529025,4.913,4.723
88.628460,-451.896559,4.873,4.744
83.629974,-452.185482,4.832,4.766
78.617786,-452.422077,4.792,4.787
73.600492,-452.632630,4.752,4.809
68.586685,-452.843426,4.712,4.830
63.584432,-453.078930,4.671,4.852
