# x_m,y_m,w_tr_right_m,w_tr_left_m
485.942440,-422.367976,5.664,5.362
483.059675,-418.292439,5.613,5.470
479.855105,-414.398435,5.608,5.475
476.523777,-410.589715,5.603,5.481
473.237460,-406.780805,5.598,5.486
470.019744,-402.954841,5.593,5.491
466.836117,-399.121858,5.588,5.497
463.652038,-395.291921,5.583,5.502
460.445819,-391.470876,5.578,5.507
457.220675,-387.656400,5.573,5.513
453.982674,-383.845236,5.568,5.518
450.737882,-380.034123,5.563,5.523
447.492367,-376.219804,5.558,5.529
444.252196,-372.399019,5.553,5.534
441.023264,-368.568631,5.548,5.539
437.806594,-364.728895,5.543,5.545
434.597775,-360.883856,5.538,5.550
431.392110,-357.037757,5.533,5.556
428.184901,-353.194842,5.528,5.561
424.971450,-349.359355,5.523,5.566
421.747061,-345.535539,5.518,5.572
418.507135,-341.727555,5.513,5.577
415.257465,-337.931012,5.466,5.607
412.023182,-334.125598,5.370,5.664
408.831529,-330.289262,5.274,5.721
405.709749,-326.399954,5.179,5.778
402.685084,-322.435625,5.083,5.836
399.784777,-318.374224,4.987,5.893
397.035889,-314.194277,5.021,5.825
394.460742,-309.889309,5.149,5.668
392.076592,-305.468897,5.276,5.510
389.900446,-300.943405,5.338,5.461
387.949310,-296.323195,5.352,5.491
386.240189,-291.618631,5.367,5.520
384.790091,-286.840075,5.330,5.572
383.615890,-281.997894,5.227,5.654
382.722629,-277.102675,5.124,5.736
382.094329,-272.165395,5.024,5.816
381.712848,-267.197076,5.021,5.804
381.560042,-262.208735,5.018,5.793
381.617768,-257.211394,5.015,5.781
381.867885,-252.216070,5.106,5.657
382.292045,-247.233505,5.235,5.486
382.867021,-242.267735,5.365,5.315
383.564597,-237.315946,5.487,5.162
384.356328,-232.375012,5.529,5.205
385.213771,-227.441807,5.571,5.249
386.108484,-222.513207,5.613,5.292
387.012023,-217.586085,5.655,5.336
387.896103,-212.657334,5.697,5.380
388.744840,-207.725154,5.739,5.423
389.563430,-202.789977,5.781,5.467
390.359116,-197.852447,5.823,5.510
391.139143,-192.913211,5.865,5.554
391.910755,-187.972915,5.907,5.598
392.681198,-183.032205,5.950,5.641
393.457713,-178.091728,5.992,5.685
394.245952,-173.152027,6.034,5.728
395.046925,-168.213349,6.076,5.772
395.860800,-163.275886,6.118,5.816
396.687743,-158.339833,6.160,5.859
397.527924,-153.405380,6.202,5.903
398.381509,-148.472721,6.244,5.946
399.248667,-143.542049,6.286,5.990
400.124939,-138.613069,6.328,6.034
400.981890,-133.682961,6.370,6.077
401.783331,-128.748089,6.413,6.121
402.493073,-123.804815,6.455,6.164
403.074925,-118.849504,6.594,6.244
403.492697,-113.878518,7.141,6.475
403.710225,-108.888226,7.144,6.336
403.711240,-103.879438,6.913,6.039
403.534872,-98.865324,6.683,5.742
403.229816,-93.861191,6.453,5.445
402.833250,-88.884359,6.223,5.148
402.147175,-83.993285,5.993,4.851
400.776697,-79.278933,5.704,5.110
398.772158,-74.715970,5.406,5.459
396.578626,-70.181330,5.180,5.571
394.546960,-65.599511,4.963,5.656
392.994584,-60.910737,4.934,5.700
392.236045,-56.056806,5.279,5.662
392.425570,-51.067421,5.404,5.615
393.475506,-46.104902,5.269,5.557
395.278150,-41.342567,5.182,5.633
397.740391,-36.962634,5.109,5.747
400.894802,-33.223992,5.006,5.915
404.808444,-30.382859,4.889,6.106
409.300810,-28.345924,5.279,5.676
414.071333,-26.782919,5.810,5.071
418.827302,-25.212414,5.709,5.121
423.364812,-23.243679,5.457,5.327
427.682539,-20.757312,5.446,5.353
431.734996,-17.748057,5.679,5.199
435.416700,-14.271855,5.627,5.185
438.620445,-10.386403,5.477,5.221
441.239026,-6.149398,5.483,5.148
443.165236,-1.618538,5.560,5.050
444.291870,3.148481,5.658,5.024
444.526855,8.084600,5.502,4.941
443.890972,13.052962,5.226,4.831
442.455985,17.885176,5.434,4.807
440.293986,22.412990,5.843,4.819
437.492188,26.523680,6.181,4.829
434.170735,30.225445,6.160,4.834
430.454102,33.542394,6.140,4.839
426.463211,36.499849,6.119,4.845
422.270184,39.139829,6.098,4.850
417.911698,41.516478,5.887,5.050
413.423629,43.684213,5.661,5.265
408.841855,45.697450,5.435,5.480
404.202255,47.610607,5.363,5.553
399.540706,49.478099,5.444,5.486
394.892097,51.352498,5.526,5.419
390.259352,53.226711,5.607,5.352
385.607280,55.022503,5.679,5.295
380.898458,56.657471,5.718,5.272
376.101590,58.057429,5.758,5.250
371.225630,59.202158,5.797,5.227
366.295784,60.093234,5.828,5.284
361.337253,60.732616,5.855,5.368
356.368220,61.164705,5.881,5.452
351.392943,61.518154,5.908,5.537
346.414036,61.931555,5.935,5.621
341.433983,62.529941,5.966,5.781
336.453634,63.268181,5.997,5.953
331.472723,63.985080,6.028,6.125
326.490981,64.520190,6.059,6.297
321.508605,64.801370,6.314,6.281
316.526333,64.857322,6.633,6.210
311.544929,64.722261,6.952,6.139
306.565160,64.430398,7.147,6.149
301.587791,64.015944,7.064,6.340
296.613588,63.513112,6.981,6.531
291.643307,62.956090,6.898,6.723
286.676596,62.376363,6.815,6.914
281.711006,61.800283,6.732,7.105
276.743851,61.253627,6.649,7.296
271.772445,60.762174,6.695,7.422
266.794101,60.351700,6.857,7.490
261.806135,60.047985,7.019,7.558
256.805861,59.876800,7.181,7.626
251.793072,59.840630,7.344,7.693
246.775696,59.865500,7.506,7.761
241.763329,59.861761,7.668,7.829
236.765162,59.743015,7.830,7.897
231.779673,59.509292,7.992,7.964
226.793742,59.254134,8.154,8.032
221.793670,59.075749,8.317,8.100
216.770549,59.040720,8.479,8.168
211.743571,59.030121,8.641,8.236
206.742137,58.857599,8.803,8.303
201.795477,58.337906,8.965,8.371
196.915170,57.398034,8.907,8.593
192.080975,56.167300,8.880,8.709
187.269320,54.796205,8.884,8.722
182.461598,53.403519,8.887,8.735
177.654728,52.008744,8.891,8.748
172.848658,50.612023,8.894,8.762
168.043335,49.213501,8.898,8.775
163.238707,47.813319,8.901,8.788
158.434721,46.411622,8.905,8.801
153.631324,45.008552,8.908,8.814
148.828465,43.604253,8.912,8.827
144.026091,42.198868,8.915,8.841
139.224150,40.792541,8.919,8.854
134.422588,39.385414,8.922,8.867
129.621353,37.977631,8.926,8.880
124.820394,36.569336,8.929,8.893
120.019657,35.160671,8.933,8.906
115.219090,33.751779,8.936,8.920
110.418641,32.342805,8.940,8.933
105.618257,30.933891,8.943,8.946
100.817885,29.525181,8.947,8.959
96.017474,28.116817,8.950,8.972
91.216970,26.708944,8.954,8.985
86.416321,25.301704,8.957,8.999
81.615476,23.895241,8.961,9.012
76.814380,22.489698,8.965,9.025
72.012983,21.085218,8.968,9.038
67.211231,19.681944,8.972,9.051
62.409072,18.280020,8.975,9.064
57.606453,16.879590,8.979,9.077
52.803322,15.480796,8.982,9.091
47.999631,14.083770,8.986,9.104
43.195372,12.688532,8.989,9.117
38.390560,11.295040,8.993,9.130
33.585212,9.903249,8.996,9.143
28.779344,8.513114,9.000,9.156
23.972972,7.124591,9.003,9.170
19.166111,5.737637,9.007,9.183
14.358778,4.352206,9.010,9.196
9.550988,2.968254,9.014,9.209
4.742758,1.585737,9.017,9.222
