# x_m,y_m,w_tr_right_m,w_tr_left_m
710.748145,-676.758012,4.559,4.600
712.319789,-681.502922,4.577,4.615
713.889223,-686.248717,4.596,4.629
715.456890,-690.995225,4.615,4.644
717.023231,-695.742273,4.633,4.658
718.588691,-700.489690,4.652,4.672
720.153711,-705.237302,4.670,4.687
721.718736,-709.984939,4.689,4.701
723.284161,-714.732445,4.707,4.715
724.850091,-719.479780,4.726,4.730
726.416506,-724.226950,4.737,4.739
727.983387,-728.973961,4.740,4.742
729.550717,-733.720819,4.743,4.745
731.118475,-738.467530,4.746,4.748
732.686643,-743.214100,4.749,4.752
734.255203,-747.960535,4.752,4.755
735.824135,-752.706842,4.755,4.758
737.393421,-757.453027,4.758,4.761
738.963042,-762.199095,4.761,4.764
740.532979,-766.945053,4.764,4.767
742.103213,-771.690907,4.767,4.770
743.673726,-776.436663,4.770,4.773
745.244499,-781.182327,4.773,4.777
746.815513,-785.927905,4.776,4.780
748.386748,-790.673404,4.779,4.783
749.958187,-795.418829,4.782,4.786
751.529811,-800.164186,4.785,4.789
753.101600,-804.909482,4.788,4.792
754.673537,-809.654723,4.791,4.795
756.245601,-814.399915,4.794,4.798
757.817775,-819.145064,4.797,4.802
759.390039,-823.890176,4.800,4.805
760.962375,-828.635258,4.803,4.808
762.534764,-833.380314,4.806,4.811
764.107187,-838.125352,4.809,4.814
765.679625,-842.870378,4.812,4.817
767.252060,-847.615397,4.814,4.820
768.824473,-852.360416,4.817,4.823
770.396844,-857.105441,4.820,4.827
771.969156,-861.850478,4.823,4.830
773.541389,-866.595533,4.826,4.833
775.113524,-871.340613,4.829,4.836
776.685544,-876.085722,4.832,4.839
778.257428,-880.830868,4.835,4.842
779.829158,-885.576057,4.838,4.845
781.400716,-890.321294,4.841,4.849
782.972082,-895.066586,4.844,4.852
784.543238,-899.811939,4.847,4.855
786.114164,-904.557359,4.850,4.858
787.684843,-909.302852,4.853,4.861
789.255256,-914.048424,4.856,4.864
790.825382,-918.794081,4.859,4.867
792.395213,-923.539828,4.862,4.870
793.964753,-928.285662,4.865,4.874
795.534011,-933.031581,4.868,4.877
797.102995,-937.777583,4.871,4.880
798.671712,-942.523665,4.874,4.883
800.240172,-947.269826,4.877,4.886
801.808381,-952.016064,4.880,4.889
803.376348,-956.762375,4.883,4.892
804.944081,-961.508759,4.886,4.895
806.511588,-966.255212,4.889,4.899
808.078877,-971.001733,4.892,4.902
809.645956,-975.748319,4.894,4.903
811.212833,-980.494968,4.895,4.902
812.779516,-985.241678,4.896,4.902
814.346013,-989.988446,4.897,4.901
815.912332,-994.735271,4.898,4.900
817.478481,-999.482151,4.899,4.900
819.044468,-1004.229082,4.900,4.899
820.610301,-1008.976063,4.901,4.898
822.175989,-1013.723092,4.902,4.898
823.741539,-1018.470166,4.903,4.897
825.306959,-1023.217283,4.904,4.896
826.872257,-1027.964441,4.904,4.896
828.437442,-1032.711638,4.905,4.895
830.002521,-1037.458872,4.906,4.894
831.567502,-1042.206140,4.907,4.894
833.132394,-1046.953440,4.908,4.893
834.697204,-1051.700770,4.909,4.892
836.261941,-1056.448128,4.910,4.892
837.826612,-1061.195511,4.911,4.891
839.391225,-1065.942917,4.912,4.890
840.955789,-1070.690345,4.913,4.890
842.520312,-1075.437792,4.914,4.889
844.084801,-1080.185255,4.915,4.888
845.649264,-1084.932733,4.916,4.888
847.213711,-1089.680223,4.917,4.887
848.778148,-1094.427723,4.918,4.886
850.342583,-1099.175231,4.919,4.886
851.907025,-1103.922744,4.920,4.885
853.471482,-1108.670261,4.921,4.884
855.035962,-1113.417779,4.922,4.884
856.600473,-1118.165297,4.923,4.883
858.165022,-1122.912811,4.924,4.882
859.729618,-1127.660319,4.925,4.882
861.294269,-1132.407820,4.926,4.881
862.858983,-1137.155311,4.927,4.881
864.423767,-1141.902790,4.928,4.880
865.988631,-1146.650255,4.929,4.879
867.553582,-1151.397704,4.930,4.879
869.118627,-1156.145133,4.931,4.878
870.683776,-1160.892542,4.932,4.877
872.249036,-1165.639928,4.933,4.877
873.814414,-1170.387289,4.934,4.876
875.379920,-1175.134622,4.935,4.875
876.945561,-1179.881925,4.936,4.875
878.511345,-1184.629196,4.937,4.874
880.077280,-1189.376434,4.938,4.873
881.643374,-1194.123635,4.939,4.873
883.209636,-1198.870797,4.940,4.872
884.776073,-1203.617919,4.941,4.871
886.342693,-1208.364998,4.942,4.871
887.909504,-1213.112031,4.943,4.870
889.476515,-1217.859017,4.944,4.869
891.043733,-1222.605954,4.945,4.869
892.611167,-1227.352839,4.946,4.868
894.178823,-1232.099669,4.947,4.867
895.746712,-1236.846444,4.948,4.867
897.314839,-1241.593160,4.949,4.866
898.883215,-1246.339816,4.950,4.865
900.451845,-1251.086408,4.951,4.865
902.020740,-1255.832936,4.952,4.864
903.589905,-1260.579396,4.953,4.863
905.159351,-1265.325787,4.954,4.863
906.729084,-1270.072106,4.955,4.862
908.299112,-1274.818352,4.956,4.861
909.869445,-1279.564521,4.957,4.861
911.440089,-1284.310612,4.958,4.860
913.011052,-1289.056623,4.959,4.859
914.582344,-1293.802550,4.960,4.859
916.153971,-1298.548393,4.956,4.843
917.725942,-1303.294149,4.949,4.817
919.298265,-1308.039815,4.942,4.792
920.870948,-1312.785390,4.935,4.767
922.443998,-1317.530871,4.932,4.773
924.017425,-1322.276256,4.936,4.824
925.591235,-1327.021543,4.939,4.874
927.165437,-1331.766729,4.942,4.923
928.730420,-1336.514040,4.808,4.907
930.238096,-1341.274607,4.674,4.890
931.630755,-1346.061789,4.540,4.873
932.850691,-1350.888946,4.623,5.047
933.840196,-1355.769435,4.732,5.135
934.540675,-1360.715835,4.839,5.163
934.858852,-1365.710135,4.965,5.156
934.656288,-1370.694497,5.083,5.011
933.799911,-1375.607958,5.072,5.139
932.282362,-1380.382790,4.991,5.215
930.193077,-1384.946054,4.912,5.193
927.620325,-1389.230551,4.856,5.041
924.625474,-1393.212251,4.795,4.943
921.257892,-1396.886378,4.653,4.758
917.566889,-1400.248243,4.453,4.511
913.601779,-1403.293159,4.296,4.702
909.412061,-1406.016870,4.408,4.438
905.084998,-1408.502422,4.512,4.312
900.791246,-1411.025654,4.612,4.225
896.711086,-1413.883882,4.466,4.311
892.966455,-1417.210097,4.293,4.421
889.604107,-1420.925537,4.594,4.260
886.653494,-1424.945369,4.609,4.261
884.095122,-1429.216152,4.455,4.355
881.897485,-1433.692261,4.387,4.341
880.053225,-1438.334923,4.421,4.315
878.608419,-1443.120527,4.462,4.292
877.616288,-1448.026927,4.370,4.297
877.129507,-1453.010461,4.278,4.313
877.200053,-1457.999756,4.450,4.240
877.869293,-1462.925567,4.256,4.292
879.022898,-1467.776979,4.265,4.280
880.427872,-1472.587531,4.313,4.221
881.869174,-1477.388853,4.340,4.218
883.284872,-1482.190410,4.361,4.229
884.680999,-1486.991833,4.382,4.240
886.063897,-1491.792707,4.403,4.252
887.439907,-1496.592617,4.424,4.263
888.815370,-1501.391148,4.446,4.274
890.196627,-1506.187884,4.467,4.285
891.590020,-1510.982412,4.488,4.297
893.001890,-1515.774316,4.509,4.308
894.438577,-1520.563182,4.530,4.319
895.906424,-1525.348594,4.551,4.331
897.403572,-1530.131485,4.572,4.342
898.895428,-1534.918171,4.594,4.353
900.339229,-1539.716311,4.615,4.364
901.692212,-1544.533561,4.607,4.402
902.911613,-1549.377581,4.439,4.590
903.954657,-1554.255842,4.272,4.778
904.778011,-1559.168546,4.187,4.879
905.337621,-1564.106427,4.281,4.794
905.589385,-1569.059585,4.333,4.663
905.489200,-1574.018121,4.336,4.476
904.992965,-1578.972134,4.469,4.412
904.060508,-1583.906328,4.431,4.466
902.680749,-1588.765475,4.372,4.354
900.855653,-1593.476434,4.421,4.171
898.587250,-1597.965980,4.419,4.192
895.877568,-1602.160886,4.194,4.249
892.728816,-1605.988201,3.988,4.556
889.181296,-1609.432825,4.199,4.716
885.360259,-1612.608665,4.386,4.695
881.401245,-1615.645959,4.504,4.651
877.393570,-1618.631886,4.622,4.607
873.366636,-1621.597820,4.673,4.566
869.341559,-1624.566732,4.688,4.525
865.322280,-1627.542859,4.702,4.485
861.308448,-1630.525757,4.709,4.459
857.299711,-1633.514984,4.699,4.464
853.295720,-1636.510096,4.689,4.470
849.296123,-1639.510651,4.678,4.476
845.300570,-1642.516206,4.668,4.482
841.308710,-1645.526318,4.658,4.487
837.320192,-1648.540544,4.648,4.493
833.334665,-1651.558440,4.638,4.499
829.351779,-1654.579565,4.627,4.505
825.371183,-1657.603475,4.617,4.510
821.392525,-1660.629727,4.607,4.516
817.415457,-1663.657878,4.597,4.522
813.439626,-1666.687486,4.587,4.528
809.464681,-1669.718107,4.577,4.533
805.490273,-1672.749299,4.566,4.539
801.516050,-1675.780618,4.556,4.545
797.541662,-1678.811622,4.546,4.551
793.566758,-1681.841868,4.536,4.556
789.590986,-1684.870912,4.526,4.562
785.614002,-1687.898319,4.515,4.568
781.635658,-1690.923913,4.505,4.574
777.656069,-1693.947863,4.495,4.579
773.675367,-1696.970361,4.485,4.585
769.693685,-1699.991599,4.475,4.591
765.711155,-1703.011771,4.465,4.597
761.727910,-1706.031067,4.454,4.602
757.744082,-1709.049681,4.444,4.608
753.759804,-1712.067804,4.434,4.614
749.775209,-1715.085630,4.424,4.620
745.790429,-1718.103349,4.414,4.625
741.805596,-1721.121155,4.403,4.631
737.820843,-1724.139240,4.393,4.637
733.836302,-1727.157796,4.383,4.643
729.852106,-1730.177015,4.373,4.648
725.868388,-1733.197090,4.363,4.654
721.885280,-1736.218213,4.352,4.660
717.902914,-1739.240576,4.342,4.666
713.921424,-1742.264371,4.332,4.671
709.940941,-1745.289792,4.322,4.677
705.961598,-1748.317029,4.312,4.683
701.983527,-1751.346276,4.302,4.689
698.006854,-1754.377709,4.291,4.694
694.031361,-1757.410877,4.281,4.700
690.056376,-1760.444483,4.271,4.706
686.081197,-1763.477175,4.261,4.712
682.105119,-1766.507599,4.251,4.717
678.127438,-1769.534401,4.240,4.723
674.147451,-1772.556228,4.230,4.729
670.164454,-1775.571725,4.220,4.735
666.177744,-1778.579541,4.210,4.740
662.186615,-1781.578320,4.200,4.746
658.190366,-1784.566709,4.189,4.752
654.188179,-1787.543203,4.179,4.758
650.150575,-1790.467357,4.169,4.763
645.981548,-1793.208363,4.371,4.611
641.577600,-1795.622337,4.710,4.356
636.916504,-1797.553056,4.490,4.619
632.085648,-1798.827656,4.229,4.898
627.177423,-1799.287986,4.309,4.713
622.241540,-1799.022848,4.327,4.640
617.294023,-1798.315972,4.276,4.695
612.353784,-1797.419852,4.426,4.547
607.468736,-1796.308560,4.747,4.226
602.699948,-1794.829782,4.479,4.521
598.100787,-1792.902181,4.088,4.947
593.714285,-1790.539720,4.171,4.728
589.582755,-1787.762960,4.314,4.504
585.748514,-1784.592462,4.482,4.341
582.253876,-1781.048787,4.450,4.367
579.140074,-1777.154980,4.268,4.520
576.440203,-1772.952788,4.106,4.652
574.183649,-1768.492476,4.183,4.560
572.399777,-1763.824356,4.253,4.487
571.117955,-1758.998735,4.300,4.476
570.367492,-1754.065932,4.326,4.480
