# x_m,y_m,w_tr_right_m,w_tr_left_m
164.054791,163.596098,5.679,5.644
160.127621,160.451977,5.666,5.429
156.059206,157.553980,5.562,5.420
151.849959,154.984360,5.208,6.116
147.359254,153.139890,5.326,6.100
142.514962,152.225870,5.395,5.912
137.536879,151.711424,5.463,5.725
132.543264,151.319118,5.501,5.551
127.541277,151.049618,5.525,5.382
122.535160,150.910893,5.635,5.546
117.529157,150.910914,5.773,5.822
112.527509,151.057652,5.784,5.894
107.534458,151.359076,5.729,5.861
102.555011,151.824055,5.710,5.840
97.599897,152.468167,5.833,5.863
92.682442,153.310042,5.732,6.043
87.815984,154.368323,5.513,6.304
83.013864,155.661654,5.707,6.137
78.289419,157.208677,5.978,5.891
73.655990,159.028036,6.061,5.770
69.120425,161.121394,5.843,5.848
64.663258,163.421563,5.667,5.897
60.258353,165.843904,5.525,5.922
55.880186,168.305200,5.655,5.830
51.527715,170.778956,5.905,5.688
47.232096,173.313298,6.052,5.809
43.026688,175.961434,6.086,6.218
38.946290,178.777396,6.086,6.515
35.028970,181.817078,6.033,6.631
31.313247,185.136633,6.057,6.536
27.840364,188.774343,6.179,6.175
24.662616,192.695982,6.073,5.839
21.835101,196.848936,5.425,5.565
19.399237,201.182275,4.824,5.313
17.293660,205.657705,4.682,5.280
15.410276,210.242681,4.804,5.298
13.640972,214.904722,5.154,5.360
11.924706,219.619256,5.208,5.420
10.306772,224.379586,5.190,5.480
8.847056,229.181465,5.171,5.540
7.588914,234.020305,5.153,5.599
6.508601,238.890144,5.134,5.659
5.565340,243.784668,5.142,5.602
4.718356,248.697564,5.150,5.542
3.926871,253.622518,5.158,5.483
3.150110,258.553217,5.166,5.423
2.347368,263.483357,5.175,5.363
1.494829,268.408973,5.183,5.304
0.607017,273.331402,5.191,5.244
-0.296251,278.252716,5.199,5.184
-1.195157,283.174986,5.208,5.125
-2.069885,288.100283,5.216,5.065
-2.900618,293.030678,5.224,5.005
-3.667538,297.968242,5.232,4.946
-4.350828,302.915047,5.072,4.963
-4.930671,307.873163,4.830,5.017
-5.387251,312.844661,4.588,5.072
-5.700750,317.831612,4.650,5.157
-5.851351,322.836089,4.748,5.245
-5.819237,327.860161,4.927,5.333
-5.540744,332.878483,5.203,5.441
-4.772436,337.753300,5.556,5.660
-3.224810,342.318055,5.715,6.370
-0.617364,346.407917,6.208,6.546
2.962216,349.928870,6.895,6.050
6.990774,352.890384,6.081,6.706
11.316394,355.379202,6.447,7.189
15.934303,357.435904,6.944,7.068
20.755208,358.923818,7.294,6.694
25.678100,359.681954,7.001,6.887
30.603229,359.561368,6.462,6.974
35.449584,358.593000,5.966,6.825
40.150564,356.946080,5.562,6.525
44.641418,354.792559,5.809,5.949
48.912600,352.273565,5.798,5.727
53.025003,349.490897,5.632,5.717
57.044102,346.543797,5.466,5.707
61.035370,343.531508,5.300,5.697
65.064281,340.553271,5.133,5.687
69.196311,337.708328,5.442,5.487
73.493488,335.094477,5.757,5.295
77.967409,332.788360,5.675,5.299
82.591402,330.850568,5.640,5.392
87.337841,329.341292,5.663,5.595
92.179100,328.320723,5.732,5.651
97.087554,327.849051,5.855,5.534
102.035402,327.986401,6.030,5.290
106.961179,328.779975,5.902,5.482
111.729998,330.248803,5.474,6.136
116.197296,332.408198,6.015,5.488
120.224888,335.267164,6.078,5.440
123.765549,338.744758,5.832,5.700
